key,value 
4333,3
1639,11
8185,8
1730,1
4316,7
6040,3
4474,3
7529,6
9492,14
157,9
4700,15
1651,6
3907,8
1008,5
7503,6
8525,5
5813,6
744,15
7394,10
6109,10
7013,10
2533,3
3549,4
7720,11
5267,6
8605,2
7631,9
1103,2
4985,13
3323,4
3150,3
215,1
3708,8
6035,5
573,10
5261,8
9871,3
9383,6
2842,9
9752,8
3644,2
8193,10
4297,13
9228,9
2694,1
3196,4
6677,7
4526,2
5068,7
7063,5
8643,1
1560,2
3436,10
2267,2
4365,14
5919,3
5862,5
5246,8
2994,7
8140,5
6895,12
6028,7
2609,7
7938,4
3883,2
2192,5
3952,2
4818,7
1565,7
8477,12
1623,1
9629,10
2079,5
5036,12
275,2
1155,5
1225,12
2432,12
3124,2
9494,12
4248,3
6475,14
1352,11
8583,1
7466,1
3567,8
826,14
5674,14
5890,12
5746,8
1591,10
7957,9
1287,8
2002,1
4348,3
4134,11
8719,13
3868,11
5078,14
1902,10
634,9
7447,6
5545,11
5212,1
4945,14
488,6
4878,13
1264,15
7257,10
5723,6
285,3
3902,15
1569,1
4152,5
5666,1
59,1
6205,6
4805,5
6360,2
5153,5
160,3
9989,13
6519,1
9975,4
9947,10
7385,9
5851,13
1494,3
3278,13
1188,14
1785,5
7774,10
697,12
5035,12
4534,3
9786,11
9771,13
5257,14
1260,10
2771,8
4572,1
554,10
307,15
1394,7
798,1
3263,12
6073,14
3,1
9217,3
1761,11
7993,11
2560,5
7785,11
7466,6
322,10
6903,1
5937,10
5447,10
3094,13
9369,14
8071,2
940,4
3999,13
9788,5
5757,8
698,4
4415,13
2820,4
5120,12
6032,7
9827,13
3469,10
7309,15
92,13
8805,10
3135,8
1124,14
3944,1
4092,6
8262,9
121,8
4061,10
810,13
8807,10
8788,10
5057,7
9677,15
5421,12
8111,15
9519,6
3532,6
6873,10
9622,1
9987,3
2372,2
830,14
3405,6
4069,4
5915,3
5356,15
8391,3
8479,10
6516,2
3027,12
1536,2
2540,4
6626,14
8953,15
7751,11
5871,6
539,12
741,7
251,14
6210,4
6184,10
5377,7
285,13
3638,2
1441,5
8036,6
8677,6
1063,15
5075,6
8536,4
444,11
8343,4
943,1
276,6
3930,2
274,14
3965,7
4060,6
1112,13
8411,5
6005,3
683,15
9372,10
1811,11
7245,7
7095,11
9892,4
1058,11
1877,5
6346,6
5530,14
3134,5
3372,15
7993,8
7783,6
7834,12
9662,9
8849,14
8595,13
2694,1
2339,4
1362,5
760,4
2031,13
3525,13
8569,7
1,5
789,14
9938,12
7886,2
7667,15
9096,15
1026,9
6188,10
3691,2
3267,4
7270,13
1735,6
8782,12
2731,12
6189,10
806,8
9678,9
4660,1
7826,13
8800,2
5333,9
1849,8
5513,3
2096,9
5175,1
6148,8
1590,7
7402,9
4491,14
8530,1
1560,5
7857,11
2863,1
6942,2
5825,14
8990,10
1668,13
7808,5
9881,3
7929,4
4568,15
61,10
9552,12
9959,7
7033,3
9121,15
5780,14
3268,14
936,9
4524,7
6966,14
7627,13
904,4
5033,4
5642,3
7222,12
1673,8
1035,9
3856,2
8562,5
2992,4
8137,8
5295,3
4994,15
2731,14
618,11
4784,3
8006,12
9942,7
811,6
4592,14
9857,11
8548,2
5524,7
1897,5
4891,7
3743,1
9431,3
1755,7
9010,10
1940,8
5649,11
8039,15
2471,7
8995,2
4570,2
6514,12
1449,15
1928,10
9360,10
6518,7
2887,2
7356,8
6740,15
3489,13
5880,5
5112,13
6933,11
9289,11
6772,6
6893,9
2448,8
6694,2
6686,13
2292,9
7170,4
398,6
3556,14
561,1
6570,6
1520,8
2590,1
6551,9
9147,3
9757,2
3911,9
2811,10
1712,14
4930,10
2384,12
9120,5
5229,2
8950,11
9459,10
5190,12
5107,4
5927,7
1874,4
4563,2
7971,13
6455,5
64,14
2152,10
6035,13
6605,3
9364,15
2402,11
8274,2
4988,11
1106,6
725,8
2980,10
9316,9
5979,5
8563,4
9866,5
5255,11
2935,3
6671,5
5374,7
9724,1
4113,12
9756,11
553,14
2113,4
7560,2
9915,6
1537,10
8061,6
8818,5
4516,4
9726,13
8466,3
7601,2
781,15
3936,4
5766,9
4023,5
9867,6
5673,7
6780,2
128,10
240,12
2731,7
8935,13
2550,11
3824,11
9694,3
4479,8
4528,15
2189,6
3718,3
9929,2
6468,7
2054,6
3260,5
4372,3
2628,1
5378,7
6605,1
329,4
1361,8
2345,10
5693,5
8582,2
7823,8
8984,4
209,14
108,5
5196,5
2766,4
1188,9
9671,13
2134,7
1479,4
4584,2
8582,2
4661,2
6245,2
4694,1
8984,7
2544,10
2,14
7286,5
8616,6
868,11
5942,14
4555,3
3661,14
8060,7
7424,15
6214,4
3144,5
3285,5
641,6
7696,14
2420,8
3444,5
1673,14
7790,7
3278,5
8211,11
9614,1
8097,1
9897,3
150,4
9953,2
5373,10
8788,15
8590,4
5967,9
4008,11
4042,7
7104,7
7328,15
9265,10
3201,15
5764,1
656,8
1088,3
8351,9
1578,7
5279,6
6194,12
7065,10
8658,4
6692,4
3832,11
294,5
2239,3
3451,9
9723,2
2635,7
5477,4
4221,14
3623,12
7294,15
228,5
1233,13
2168,2
5216,9
4730,7
8109,1
2473,13
3867,7
4931,11
7246,3
9486,4
9580,13
9787,12
7572,4
3843,4
9453,14
5305,12
8941,5
8442,12
1579,4
6991,4
5903,14
9878,6
6359,9
5591,1
8699,6
4205,7
948,2
7179,1
1313,1
4889,9
4779,13
923,4
8977,9
6816,11
8581,2
7977,14
4286,10
9049,6
4308,5
3446,7
1897,2
4064,1
1969,2
840,13
2205,1
9434,4
4100,2
1146,12
1431,11
4685,5
7667,4
4045,6
3934,12
6279,12
3200,5
7847,5
6951,7
4397,6
4787,2
3689,7
154,13
3784,5
1342,3
2270,10
8474,5
3683,5
754,1
1269,13
3464,6
6150,3
7519,15
7563,5
434,5
535,4
6728,4
4884,1
6472,4
9489,11
7443,10
7876,13
6055,11
7654,3
6220,11
9012,15
1257,8
8286,12
4095,4
6134,8
9582,11
3955,10
1926,3
3951,1
9832,5
1034,4
6122,6
3861,10
4670,11
7141,3
1264,14
3126,8
2647,2
8908,3
1633,8
5989,4
6761,11
8192,13
6654,4
6390,8
7711,6
8482,10
6276,12
4573,7
7309,11
3160,3
1525,8
9495,9
1466,7
2758,13
9761,10
4218,8
1787,14
4721,9
6397,3
8923,7
4629,10
6390,14
9622,12
2251,12
2301,6
1260,13
3400,3
3935,12
619,7
9944,13
5952,15
7300,13
6422,15
4915,8
2116,15
5645,9
9813,6
6800,8
6106,10
5361,3
5016,1
2181,6
1513,3
5316,5
6949,6
2273,15
873,14
604,6
3569,12
4811,2
9246,7
6173,1
2195,14
5662,12
4024,12
3726,9
7902,6
4391,11
3146,2
3234,10
237,6
2296,15
5191,9
2505,7
7891,2
1371,10
2023,12
6577,10
7720,6
9003,13
705,4
8067,10
8585,11
2043,7
4894,10
3828,2
4871,11
2093,5
7276,13
8956,9
873,6
7210,9
647,7
9280,14
5489,12
156,9
8855,14
7825,3
5103,4
5230,6
5181,5
8475,10
5706,3
4792,10
1240,3
4712,10
2641,2
2118,2
7558,13
5336,15
5973,11
8520,4
7684,14
5754,10
1301,2
6004,15
9989,13
7427,14
6958,8
8613,11
3261,4
981,6
9665,4
3699,13
2615,12
1013,6
8065,1
5543,6
3035,7
4591,13
9847,1
6098,13
7257,9
9283,5
3500,11
4419,1
5186,3
3351,1
8020,5
305,7
7660,9
8651,1
2430,11
1407,11
2111,12
1789,11
2746,8
2033,8
2005,4
7600,15
6787,14
1222,4
1773,10
2642,12
1329,8
8687,8
2122,8
389,3
8218,12
2238,8
6127,2
934,12
1297,1
390,12
251,4
106,15
6195,15
4742,13
4040,10
7867,9
7752,7
7087,13
35,4
210,1
2134,3
9042,7
6443,14
8387,10
9733,8
3197,6
6147,13
8060,2
3861,7
7801,8
8180,13
5881,8
2995,12
1485,9
2590,6
260,4
2702,9
4259,9
8182,10
5127,14
6430,10
2141,9
3481,5
2854,5
6413,10
988,9
4461,2
8515,8
4598,7
176,9
6437,13
860,11
4944,13
2302,2
8063,8
2384,2
6688,7
9835,7
8887,7
4286,6
4236,6
1079,11
2431,6
2560,5
7297,6
9151,7
9895,14
4997,5
8737,11
6760,11
8625,15
5844,8
2405,13
7112,15
5553,3
8617,8
8876,2
938,6
2731,9
6882,2
5614,1
1860,3
5349,3
8217,6
7595,14
6365,7
3883,2
6461,9
6817,12
7743,11
4634,10
1340,8
2677,1
3744,12
3777,11
8256,2
4731,14
4232,8
4625,6
5461,9
9176,1
7392,11
5953,7
8758,10
2075,1
9416,7
4125,2
6733,4
1418,5
5452,12
4156,15
5481,13
578,12
8469,12
3920,3
9722,5
7229,3
9187,7
2421,3
4419,12
2724,11
7718,8
1263,6
9827,6
1595,13
2150,3
6459,13
148,11
665,11
2425,8
1370,6
1974,11
8023,3
3688,10
3148,14
4847,5
8984,7
6112,1
7588,15
2194,4
4295,1
5109,14
9273,8
911,14
158,11
4570,15
162,9
419,12
961,5
8322,1
1078,7
6917,13
8397,1
8335,6
9280,5
6748,15
3136,8
1322,10
5790,10
282,3
5189,7
2223,10
5147,1
4480,6
8178,8
3545,6
2337,14
8746,15
1388,8
2307,9
2369,1
1733,11
5691,11
5229,12
4185,14
167,4
2532,4
2493,14
5687,13
1846,12
348,7
7166,3
2723,8
9866,1
8228,10
1230,11
7505,7
9247,2
7933,13
5796,15
9070,10
8012,10
2914,15
923,5
3564,12
6927,9
3097,14
2960,4
904,4
1930,12
4449,6
3108,7
523,14
5126,10
282,13
3477,15
9144,1
3834,2
6767,14
3661,3
49,7
7211,3
2063,9
2013,12
384,8
5767,5
8581,4
9601,11
7405,13
2539,9
8610,13
784,14
6848,2
5503,13
7412,10
2855,9
4687,2
7253,12
1465,1
9110,6
6744,6
8635,13
7138,12
8150,11
9365,15
9879,4
365,15
2204,1
5732,3
2444,14
9356,9
798,9
5937,1
4681,2
403,4
4656,3
8880,13
5980,13
8794,10
6349,2
2008,14
2682,2
7217,5
1921,1
9490,13
2425,10
5289,8
9931,3
58,4
1160,2
4676,8
7116,15
4016,2
2010,13
5909,12
4273,15
3829,4
3747,4
4351,5
7471,11
9332,4
6174,3
243,2
569,3
2037,7
2203,13
6270,11
7360,4
1908,11
8635,1
4678,14
8751,5
3313,1
3787,10
9346,6
7641,14
8494,9
3822,8
1133,12
9394,10
7002,2
2378,6
4743,11
8624,12
1249,15
4588,15
4793,13
6669,4
662,9
8079,3
9534,11
3213,4
9098,15
9937,12
7893,3
6438,9
9060,2
8243,3
1724,1
2890,12
2747,9
7458,11
7093,4
7631,9
9360,9
6594,14
504,10
2948,7
1289,9
2130,2
8377,15
9985,6
3231,8
9982,13
7015,12
1773,7
7578,3
9786,15
4714,2
2883,4
7694,3
8767,13
427,6
1773,3
9948,13
9380,6
2138,10
5467,5
6743,12
9107,10
9085,7
3924,3
9305,3
5787,6
9064,11
8191,6
7255,15
85,11
1300,3
5597,6
9259,6
4621,8
4035,6
8286,15
7014,13
4510,6
6209,8
3863,11
4394,15
7965,12
7788,2
2402,5
5018,4
3780,4
2078,11
7332,8
2649,15
1441,7
3390,6
9112,1
4063,14
1955,8
6842,10
7269,4
5964,13
2948,7
9532,10
3310,5
6377,15
6439,8
1127,7
6433,13
4499,11
24,7
2203,5
3605,8
3427,6
6233,10
2721,8
1415,15
548,1
7050,2
4275,4
5629,8
2275,4
7161,5
4712,6
7351,2
3252,8
8721,8
621,4
5121,3
1751,14
7712,5
303,14
3602,11
656,9
6636,12
4170,11
9805,1
9191,3
7279,11
145,14
7870,9
7724,15
3474,2
6915,4
1960,13
9992,3
9203,12
9851,4
8738,7
9914,10
691,3
9751,10
8006,7
2263,3
8012,5
9727,6
9296,5
1979,13
1402,4
1426,12
511,11
9520,7
946,11
3634,2
9713,10
3596,1
2215,1
4629,9
5665,5
7364,5
8969,13
545,6
9778,9
6127,9
9370,4
2469,11
3645,11
7046,4
7871,15
4365,6
2066,10
9944,14
6181,7
5608,4
9110,15
9893,13
8790,9
1182,7
6448,14
4014,11
9632,12
5497,8
1589,8
4747,12
5817,2
6950,4
2184,5
1996,13
6859,7
3080,4
3936,12
2033,1
2567,10
9695,2
4387,3
559,4
3746,5
600,10
48,1
2379,9
4011,4
1803,5
9601,3
863,12
6494,12
7100,4
3048,4
6435,13
7670,13
1873,10
6447,10
2321,8
3085,15
68,5
1787,15
546,1
9628,5
8975,4
7795,11
4263,4
9434,8
1803,1
1736,8
248,4
8643,7
5459,8
6051,11
4363,12
3323,5
8801,6
5752,12
5504,5
2733,12
7183,8
4299,4
1447,8
4354,6
6992,3
7475,6
6284,8
7425,6
4768,5
5544,13
6094,9
8952,6
4708,7
6314,7
2956,10
7594,11
5653,15
8448,8
3185,8
8730,14
9982,3
8377,12
3689,14
386,10
9174,10
9725,8
7535,5
6566,15
6145,6
7818,6
4828,2
8142,13
8004,14
2780,11
2108,3
9610,10
8866,14
5878,8
9344,13
4472,4
905,15
6612,9
9618,2
4234,10
3536,12
273,6
283,5
616,1
4307,15
6190,12
1743,15
5626,9
7532,6
2523,9
6466,15
7550,6
5651,8
2874,10
2739,8
307,3
5076,14
6307,4
3020,4
6558,4
2181,2
2818,4
3017,10
3052,12
683,4
7727,5
9822,7
8858,3
1383,8
9884,14
4054,8
6807,13
2717,8
1864,13
1086,5
9170,1
4859,14
4486,12
4586,8
9425,9
6505,12
9823,7
3317,12
4971,1
6878,1
8809,1
5127,11
3221,13
7825,15
1637,9
4734,10
9496,12
1026,3
9757,12
4293,15
7537,4
706,12
7036,12
1880,10
5906,5
1299,5
4817,8
2650,12
5224,14
9995,3
8089,7
358,10
9537,7
2442,3
4706,11
5123,9
4380,8
8298,8
4676,7
8067,6
8465,9
6187,7
7681,12
1029,3
8646,8
1451,10
5725,11
2635,2
6079,5
2634,4
3380,6
937,9
9515,9
5760,12
2831,9
2487,15
5480,12
6922,6
4220,7
8545,11
9436,1
6238,6
660,11
8282,7
8712,11
2929,14
685,1
9298,8
6207,12
2843,12
6181,15
2285,6
3208,5
9793,11
446,8
5309,6
6876,14
9411,15
1411,15
9465,10
8363,13
4278,3
8446,6
6818,12
6597,4
869,2
1697,3
8024,2
3035,5
736,7
804,12
9782,6
328,1
565,1
4637,3
5605,1
9466,13
5753,5
5583,1
9538,6
6681,5
7836,3
866,11
7654,4
5075,13
9441,14
399,6
3967,12
4371,1
3085,8
5655,2
3867,7
5916,4
6563,11
1154,15
8920,14
506,13
3223,4
9139,2
4079,6
6537,14
567,10
8359,14
2194,13
4781,9
868,15
1105,4
7860,10
4250,8
579,8
6380,4
5208,10
2718,2
1587,3
6609,2
2858,11
1350,14
3025,7
4578,8
1230,6
5366,9
9441,10
6552,13
7753,7
3563,10
5842,13
2025,3
7167,12
3011,10
3945,14
6526,4
2733,4
2723,3
904,8
6813,1
5746,7
6507,4
310,4
3602,2
2924,1
9948,1
4763,12
2149,15
6618,7
2678,4
8654,9
1166,3
929,1
6170,4
9247,9
9490,4
9726,3
4805,1
4054,5
6646,3
6173,13
8209,14
5923,1
9231,3
2839,2
9915,10
3918,10
3531,3
694,8
3016,6
3985,5
8003,9
35,14
1979,2
9622,15
7088,9
7100,13
3045,10
3847,13
3725,5
9765,10
999,11
8474,7
685,2
5003,11
301,14
6764,6
45,1
9504,5
9400,10
2779,11
7584,5
885,13
1259,7
4246,10
2895,1
1365,5
2030,9
8532,9
2368,1
7828,10
7757,15
608,13
5772,13
1385,6
8634,4
4458,12
6010,9
9678,2
2441,10
219,4
2243,7
7359,11
4108,11
4764,5
6742,14
2301,5
4959,1
3051,4
969,13
7905,4
3241,13
8945,3
789,15
430,7
5461,8
2201,6
8011,12
4971,1
1855,10
5973,4
9050,5
5768,13
1601,10
2527,6
709,14
7173,5
9356,6
5825,3
822,3
4197,3
4160,9
1042,1
4398,10
3079,5
4206,5
2086,9
4146,12
504,14
480,2
3417,3
5217,9
2137,13
6959,3
4420,3
846,4
9235,12
2044,3
5799,2
1733,4
2711,8
1390,15
6698,13
3723,2
6210,12
3350,6
939,14
559,15
9661,8
201,1
3898,2
4091,11
3658,4
3993,2
3733,7
9148,3
2890,2
5802,1
5331,6
3727,6
3094,1
9885,7
2304,8
877,5
3345,13
8751,2
7662,2
7519,14
8763,4
7530,5
2108,9
5074,7
9528,11
1182,14
5529,8
4487,7
9504,6
6176,14
2652,1
8127,14
4805,14
7123,15
820,14
8324,5
9927,10
226,12
9202,10
995,7
8281,9
6996,6
8960,10
6716,4
6879,8
1944,15
7263,5
7602,9
8648,12
5473,14
592,14
6983,7
5685,3
7830,11
3206,10
9658,7
6515,5
8886,9
7490,7
3146,12
3926,12
9527,1
9214,10
2288,13
5756,1
5892,5
4434,3
6238,2
4209,14
1367,3
6226,10
9089,14
6674,5
9239,9
7925,4
1713,4
5146,1
7762,11
4698,7
7698,9
3970,1
2364,11
4296,13
8067,5
5507,3
9386,5
2821,7
113,15
1202,9
4921,5
1331,3
7560,2
3970,5
9638,5
615,10
8887,8
3496,8
1545,14
4037,14
8720,9
8088,7
7264,5
4407,11
7880,12
5699,3
8919,8
4939,7
5211,12
3509,8
7619,1
5926,10
7889,4
7933,7
4443,15
3836,14
7410,6
5487,4
137,9
2949,8
3217,3
8267,7
7992,8
7551,1
6123,15
2049,5
8219,2
5561,1
3825,6
2085,8
5350,5
9197,3
422,7
5765,5
1483,8
337,6
8033,15
4431,4
592,6
4131,4
1245,14
9910,5
8044,7
1629,7
6122,10
6253,11
2716,8
4132,2
7130,13
6735,8
8556,3
4832,5
2562,10
731,8
5518,6
690,6
9491,2
3503,5
7290,13
5450,11
6274,4
285,2
436,12
5309,7
929,15
9689,8
8858,3
2081,10
273,11
5051,9
846,2
604,2
1902,3
5400,11
8022,3
4712,4
7133,15
7086,2
2509,10
6161,9
385,6
1867,1
6473,8
7289,2
4051,10
3326,7
5696,4
2959,7
7536,11
5800,9
6940,14
7998,10
2903,14
5105,11
8527,4
5611,10
1643,6
3268,2
4320,11
6655,11
1112,14
6622,7
5272,8
7893,15
4080,3
5249,11
1036,15
7504,11
5087,8
7059,9
8075,6
5608,12
8097,1
7088,9
4622,11
5039,13
1959,12
7660,15
8812,9
959,11
9707,1
9818,1
9680,12
9402,2
4036,2
4001,4
5463,3
8631,15
2962,2
5157,15
7150,12
2252,13
5534,8
8281,14
1373,8
4282,3
4855,4
8132,15
6465,12
808,15
1874,9
5671,3
8426,12
3774,9
4299,7
6844,10
6764,12
3474,8
9868,4
8777,11
7406,9
8257,14
648,15
2068,13
5324,6
4156,2
1551,15
6189,2
5761,2
4051,6
2054,15
6856,13
3321,8
9345,5
6426,3
4404,10
1615,1
5667,2
5901,13
5195,4
378,7
9952,13
6161,7
9889,7
7281,11
67,12
4393,4
1312,9
2421,2
1296,5
4430,15
3556,12
8674,10
4556,12
3489,12
3842,3
9124,8
1086,9
5757,10
8416,8
1287,3
5546,10
2899,12
3199,9
3750,8
6238,4
6132,8
2657,1
3903,12
7540,12
2789,9
7940,10
1120,7
2973,7
5694,1
5226,15
1202,9
1485,13
2744,3
5303,7
6873,7
5128,6
6823,7
6120,13
1948,15
3412,13
8514,8
9754,15
6063,11
221,9
4887,4
1064,9
6382,2
8802,6
247,4
1912,5
377,15
746,11
8777,12
6285,11
9903,8
3787,9
8768,1
1287,1
2652,2
5310,10
3236,4
408,4
2634,11
3564,13
1699,2
674,13
4998,3
8433,15
1020,12
231,7
7569,15
3379,4
7145,1
6337,7
4063,3
2247,2
4837,6
4578,9
533,3
9200,1
2773,10
438,15
3538,9
315,15
5435,15
2225,2
9661,15
5946,15
2387,4
7054,11
6373,12
1826,2
9642,2
8480,2
8924,9
3837,12
9762,4
9249,14
485,5
5369,1
4201,5
2835,15
2709,10
5201,12
5089,14
1948,15
7836,12
1644,15
93,6
67,2
5528,7
5820,12
76,6
6618,12
7362,2
1102,13
9080,1
9157,12
1400,5
8481,9
2276,9
2468,4
4418,12
4600,8
7915,1
4782,8
5630,4
5093,9
2043,3
9071,4
4914,8
3484,11
3252,5
4473,5
7207,10
5125,6
1680,1
165,13
9243,4
3600,3
3772,6
9301,2
1837,6
2975,13
3573,6
6236,5
7480,8
5906,2
3702,2
1139,14
8817,7
2039,3
9512,6
4697,11
7428,7
8493,10
1909,4
4041,15
183,7
5651,1
2633,2
7708,8
5273,8
1743,1
8023,11
9550,13
3591,15
2978,5
7232,2
5276,7
1525,14
439,14
4884,5
4724,1
397,1
2660,12
8515,6
9737,2
906,9
5390,8
6585,3
4448,2
3583,6
9699,10
4877,7
717,11
2803,15
8910,9
315,9
6124,3
6956,8
6102,13
3863,1
6079,1
1954,14
563,3
5938,5
8855,12
5766,14
7552,7
5101,12
3591,4
2237,2
1177,14
8687,1
3596,10
5741,11
4001,8
903,3
5127,12
3848,7
8971,2
9036,5
7347,7
6132,13
8344,15
8159,8
871,1
8549,14
6241,12
3797,10
3061,14
543,11
8830,2
8665,10
513,1
9349,6
5858,8
3947,9
9425,5
9113,5
6599,3
2272,8
5882,10
3994,14
8106,7
1771,3
1895,4
3641,15
366,5
254,13
9203,1
9506,7
4506,10
4534,11
6625,3
3677,7
8874,8
6445,3
6011,13
4840,11
1091,11
6629,13
7126,10
1404,11
1834,2
4086,3
3355,2
5404,8
3201,6
7321,6
7332,10
8959,1
5350,6
7800,1
8189,14
7172,13
2086,15
4696,11
7053,5
5707,7
6170,4
2702,11
519,2
7469,14
7305,8
3928,14
3858,5
4182,13
8234,11
5659,15
3123,6
5229,3
4577,11
374,11
3848,9
610,12
7393,11
6841,6
9495,9
6332,11
451,1
4386,1
8814,7
4601,8
4731,15
9833,14
6728,2
1078,7
4141,2
4674,15
7532,2
5397,1
971,2
3496,14
2954,7
6458,7
5937,2
4086,7
1746,1
8463,8
2063,13
4495,12
9794,7
9149,11
5495,8
2136,14
7589,8
9222,4
7956,6
8763,3
2799,6
5421,15
8577,7
7191,3
7829,9
1688,8
6935,4
2709,12
6249,6
1972,11
2935,14
9886,10
4146,12
5202,5
2055,15
920,2
9882,2
4358,8
3493,7
1616,5
3703,10
7728,14
168,7
3713,6
8299,3
7856,1
8969,6
4923,13
6072,9
4113,7
9588,6
6784,2
4641,10
1305,6
5982,13
7768,15
712,7
4021,1
8168,9
5137,1
7721,3
4871,12
5774,4
8138,6
8166,12
8430,6
9479,1
6565,8
9721,10
6050,9
8785,4
9512,11
6496,5
3439,2
416,8
4519,14
9419,11
2408,11
7634,12
9098,13
3197,3
4413,9
253,13
2708,13
4318,13
9573,5
6181,10
5655,12
6129,2
5100,15
383,10
9099,9
9999,15
7237,8
1290,4
2487,2
356,2
8221,13
3932,1
131,11
9463,13
7339,10
8802,6
1434,14
2183,5
8210,11
5610,9
5146,6
2190,15
598,2
1937,13
9183,15
1622,3
4942,8
3875,10
8236,7
1936,8
821,4
5943,12
6035,14
6153,11
7680,14
9199,6
8024,7
6577,8
3591,5
5489,6
1018,5
6729,15
750,9
8919,2
4995,13
6401,13
3325,13
7704,1
2268,13
2959,1
773,10
4551,11
3377,9
9594,8
9470,9
8744,10
3558,13
2720,6
3643,13
7815,3
1026,14
726,5
5608,13
9347,1
2313,1
2552,12
7633,3
547,1
3858,1
3504,14
4141,10
2355,12
3671,15
2304,1
5678,13
1944,5
8041,4
11,15
8393,9
4620,9
8573,7
7089,4
4687,9
6760,3
8452,6
6231,6
1181,15
908,12
859,2
5304,14
4290,11
2399,2
2603,14
1585,15
6168,8
3006,10
9074,3
7721,9
1357,6
1766,3
4980,6
3384,7
9532,13
4161,10
4036,6
6884,12
406,11
821,10
986,13
9377,9
5523,10
3256,1
5038,5
5817,4
2509,6
7396,9
3492,11
678,11
1264,5
7029,6
2401,3
9725,12
8946,4
4428,9
945,1
4411,6
6804,2
1416,14
7183,3
7763,8
3513,13
9742,1
2098,14
2138,13
5643,2
2972,2
1961,2
4096,5
3556,6
7441,8
4093,14
8940,6
5006,6
5599,15
4241,4
4272,9
7027,15
6662,11
7860,10
2003,2
8672,13
4956,3
9785,12
655,10
4513,1
3656,4
824,7
3834,3
7269,14
88,4
6557,5
6711,12
8298,11
9730,6
5271,13
1458,5
1311,13
7132,13
6403,10
4038,9
8209,12
6037,8
6121,7
6717,4
882,10
4155,8
7143,15
2997,3
1702,9
9051,1
2332,2
8036,1
1734,6
3593,15
6345,1
6238,7
9946,9
6475,14
9958,15
2943,6
892,15
4684,5
2557,9
9834,10
7847,4
2305,9
498,15
47,4
6760,2
6995,14
9466,3
3069,7
2775,5
9611,7
3863,3
7604,13
6963,5
8053,11
2347,12
3041,14
920,1
8237,3
1043,7
2548,10
7904,14
6290,11
7838,9
5463,14
3180,5
1398,13
4752,13
2432,12
5839,8
5849,3
8531,12
1142,4
8893,9
4152,11
6887,7
9429,14
930,1
67,11
6810,13
4275,11
1844,10
1603,5
7737,7
8948,13
7787,5
7410,14
1560,9
7494,6
3644,3
5635,15
6032,13
8385,12
4483,3
81,7
96,11
9686,7
5157,11
61,1
347,15
2695,2
1040,10
1147,8
4744,1
8699,1
9849,13
4441,8
5784,10
2478,11
4262,4
3603,12
553,4
5925,2
7106,15
3629,14
1471,9
9507,7
840,10
1536,1
3929,11
5268,13
1450,3
7366,5
3021,11
4405,14
870,15
8163,10
8782,8
1010,8
7666,5
8125,4
4750,15
5919,1
7446,8
792,3
6209,11
8077,1
9954,9
6193,2
2395,10
3508,13
1124,11
904,13
7153,4
7251,11
3574,7
3023,4
5786,10
9820,1
2556,6
6719,5
9551,14
7198,15
4385,14
3392,10
4358,8
4788,4
8198,9
8672,13
3188,3
8642,10
3289,2
994,11
9414,1
5538,13
2601,7
1562,1
3461,9
5988,11
941,12
447,5
6194,10
2777,10
1835,8
3550,8
5813,4
3917,8
3088,2
3243,8
1306,9
2201,7
6785,15
3934,10
6556,8
5227,1
1534,15
8425,7
5334,11
2558,14
9317,12
1548,5
3125,10
8944,6
5740,12
8194,14
3366,14
2577,10
6930,3
3304,3
1692,2
7347,11
3880,8
3423,10
7421,7
5409,9
4250,3
2063,5
9448,4
8789,9
7194,10
4065,4
3461,14
5345,15
4463,5
1361,2
9190,8
7522,13
5427,3
9489,4
3680,4
2252,15
917,15
9719,13
832,15
4185,7
9310,1
2443,10
8878,5
2463,11
4385,3
1008,8
1924,10
3303,15
7900,7
9776,7
5488,1
6740,11
9250,8
4598,8
2396,13
1438,9
3804,12
5116,8
626,4
827,12
6546,1
3100,12
7803,11
4281,7
8389,6
1563,7
1573,8
1643,7
8193,7
4690,7
8624,2
3738,8
8690,5
5380,4
874,5
3722,14
7827,4
2093,12
7089,5
5745,6
522,14
9892,2
94,3
6564,7
9925,10
9776,3
3952,1
6159,5
1756,13
8100,15
2947,4
8530,14
2300,15
4444,2
7390,2
4960,11
9326,14
5929,13
8457,4
9283,3
3257,12
2029,9
935,4
6918,14
1465,4
3971,5
7503,2
2148,1
4537,11
8178,7
8483,13
656,15
4401,6
9873,15
2268,10
9001,8
6407,6
7565,13
8323,13
5430,11
9079,1
3954,12
1588,7
6105,12
7453,4
3961,3
5998,4
5773,12
5619,6
5026,13
1943,4
1964,11
8292,4
2652,7
2854,11
8896,11
2645,4
4423,10
8835,3
8680,12
192,5
5764,12
6673,13
9635,3
4720,15
7933,14
6488,7
4341,9
7367,5
5141,12
9852,3
8638,7
1270,2
6225,1
5842,11
1421,10
2225,3
3837,3
7254,15
9337,8
8949,11
7842,7
6405,14
7951,13
2370,6
8232,2
4033,2
9459,14
8409,12
3827,3
1867,6
3114,11
9419,8
9859,13
5671,8
5155,9
4280,3
1108,1
1084,15
9735,5
9141,7
8453,3
1103,11
8984,9
3694,1
5924,14
9659,4
6787,11
5776,1
2116,9
1490,1
5304,8
3622,3
4774,15
2763,7
8168,7
7853,2
4752,14
1449,10
4075,7
4609,11
851,2
